ID,RT1,RMT11,N19461,MWA2,MWA1,MW1,MRG3,MR3,M9730,M6946,M6945,M5294,M3183,M3179,M3174,M24905,M24207,M24203,M22785,M22784,M22782,M11666,M11665,M10973,M03541,JM99,JM97,JM96,JM95,JM93,JM92,JM89,JM88,JM86,JM47,JM4432,JM3944,JM37,JM2935,JM24,JM21536,JM21530,JM21357,JM21271,JM21269,JM21268,JM210,JM20761,JM200,JM19758,JM19756,JM19751,JM19750,JM19749,JM19746,JM1913,JM1912,JM187,JM18590,JM170,JM168,JM167,JM166,JM165,JM163,JM1601,JM1598,JM1597,JM1596,JM158,JM157,JM156,JM155,JM15445,JM154,JM152,JM151,JM15026,JM15025,JM149,JM146,JM145,JM14452,JM14448,JM14417,JM14415,JM1420,JM134,JM11445,JM108,JM100,J7727,J5030,J3810,J3716,J20265,J17410,J17406,J17403,J17401,J17400,J16543,J16535,J16458,J16158,J15888,J15870,J13244,J11443,J11098,J10471,G41,G34,G27,G23,G13,EA2,CM952,CM933,CM862,CM861,CM860,CM675,CM674,CM6565,CM6540,CM6539,CM6523,CM3877,CM3795,CM3793,JM1600,JM153,JM14447,J17407,J13235,CM3663,CM3662,CM3661,CM3660,CM3652,CM3651,CM3644,CM3643,CM3642,CM3543,CM3542,CM2991,CM2988,CM2980,CM2822,CM2794,CM2748,CM21,CM16495,CM15246,CM12786,CM12785,CM11764,CM10563,CM10562,CM10561,CG1,CDT8,BSW14,CM16483,JM188,CM3713,JM205,CM6541,JM2205,J17402,JM91,M10967,M29961,MRG4,JM213
"Y LM4 External occipital protuberance, nuchal crest, midline",-10.93083496,-10.2835495,-8.377304077,-9.823609161,-10.12997894,-10.79041901,-9.802984619,-11.01446304,-3.830244446,-3.707085037,-5.280002594,-8.279917145,-2.905613899,-8.082472992,-7.998402405,-2.831794167,-15.5111908,-9.857426453,-4.865206528,-5.011106491,-4.06174469,-8.393299866,-9.018549347,-9.326259613,-10.10408936,-12.09916153,-17.64715424,-17.47456055,-17.86005554,-18.81406097,-18.39260101,-20.29387207,-6.733578491,-17.92219543,-17.15292206,-10.87204819,-10.9501442,-15.73648682,-10.38274155,-21.31407776,-11.35592728,-12.7574913,-9.580007935,-9.990629578,-10.62714157,-10.89304047,-17.87895813,-11.24204407,-18.3247879,-10.54111176,-11.00120468,-13.56253204,-13.46987305,-11.28185196,-11.57398453,-19.78403473,-17.91963043,-17.2621994,-10.34138641,-17.45345764,-17.53318634,-17.33605347,-17.92595215,-17.68799591,-10.71237106,-10.24347839,-10.4807045,-10.63415222,-17.45287933,-17.63383331,-17.892836,-17.99217224,-17.485849,-11.30347824,-19.89008179,-14.91815033,-20.46060333,-9.990419769,-7.641374969,-18.54307709,-10.77688293,-20.19628906,-11.39467316,-11.88240662,-17.40450439,-18.41794739,-17.45241089,-17.46630402,-20.29174194,-18.81605072,-20.60811005,-9.919567871,-10.72327881,-9.569136047,-8.946842194,-18.0887558,-20.13123779,-10.35667725,-16.8569519,-18.20477142,-12.00393143,-17.60123596,-17.10849304,-15.55015717,-11.56714478,-16.52158203,-17.69619904,-16.3126236,-20.4697525,-17.36184387,-16.04589996,-10.47822113,-9.931735992,-10.10522308,-9.978939056,-9.753677368,-8.786206818,-11.31794739,-9.764669037,-9.674031067,-14.62583313,-15.67862549,-15.54599609,-16.54856262,-10.72934494,-16.18157959,-9.765156555,-10.14726944,-10.21041794,-13.41040192,-6.958264923,-21.46361847,-17.82850494,-12.11066513,-15.25437775,-27.07659912,-10.56661835,-10.25475693,-15.45446167,-8.923183441,-10.69609833,-10.43218384,-14.81179199,-16.15921021,-16.93556976,-8.28799057,-15.34714966,-15.20087585,-16.46494446,-16.31295929,-16.7039917,-11.68293076,-11.0879776,-15.65691986,-14.9053772,-2.899976158,-12.4776886,-10.68391037,-9.915446472,-15.1510498,-14.97874298,-16.06380463,-10.14170685,-10.49276733,-10.09535599,-10.02242584,-10.50166855,-16.23055878,-17.89073639,-11.24085312,-11.69084015,-11.30406799,-17.98852234,-6.773963928,-5.138658142,-10.36264954,-17.77410583
"Z LM4 External occipital protuberance, nuchal crest, midline",-20.74699554,-22.48820801,-27.45304871,-21.44633484,-20.77005463,-20.70366821,-21.71174469,-20.97425995,-19.57138062,-20.20409698,-17.8378067,-14.01360168,-20.88861084,-13.75355988,-13.87294006,-16.08190765,-12.0056488,-14.07650757,-18.24166718,-18.35742188,-19.45057373,-13.38741608,-12.32376022,-12.85334625,-15.12510681,-20.07407684,-9.803436279,-10.46671448,-9.933913422,-8.199264526,-9.372823334,-6.172169495,-27.48369446,-9.449541473,-10.30815353,-20.50745087,-21.24538727,-3.19214592,-11.18931046,-5.922583771,-19.19443665,-23.64992828,-22.50656738,-21.51746674,-20.56322937,-20.92352295,-9.655856323,-19.39553986,-7.816997528,-19.97337341,-20.85620422,-6.809087372,-17.21009216,-19.98547821,-26.17186279,-4.780908585,-9.770246887,-9.724467468,-20.99580383,-10.66794586,-9.117497253,-10.53311157,-10.58106384,-9.486672974,-22.48847351,-22.48543091,-8.13460083,-10.00222397,-10.29061508,-9.746988678,-10.39601593,-9.629296112,-10.1814743,-20.21115417,-6.870427704,-3.914291,-4.244521332,-22.12836304,-24.24706421,-9.764959717,-21.6903244,-5.075891876,-20.27458191,-21.03160706,-10.50744553,-9.814221191,-8.52381897,-9.983086395,-3.92603035,-8.238224792,-4.170129013,-20.64980316,-19.91904297,-23.48672485,-23.17723846,-9.206510162,-2.981829453,-20.19662781,-9.889598846,-9.478070831,-19.8097229,-9.589421082,-10.2103363,-3.116576958,-22.12023163,-10.16343689,-8.269856262,-11.00719452,-3.788502884,-9.829834747,-2.350183105,-20.83416595,-20.91694031,-21.17140656,-20.9236084,-21.34682007,-22.34238434,-13.57431335,-13.66277618,-14.04374542,-11.37608032,-11.4125885,-11.83535309,-10.75316544,-14.9152771,-11.36014252,-14.47746124,-13.57160034,-14.89267731,-6.613840485,-24.38766479,-2.012787819,-9.415391541,-19.52328186,-29.10860291,-7.838883972,-14.05294189,-13.06931152,-11.30740738,-13.06766052,-12.62070084,-12.36680222,-11.09078522,-10.61430588,-10.22094421,-14.94728699,-10.0985611,-12.97335052,-10.58804016,-10.21217957,-10.87367783,-12.44740753,-13.50028229,-11.2873291,-11.58740692,-19.08724365,-11.78310089,-13.49899902,-14.01451874,-12.54654617,-11.94966583,-11.54908295,-20.83498077,-22.37964325,-22.03167114,-14.00455933,-9.391012573,-10.20647202,-10.4998909,-12.08731232,-20.12355042,-19.8320816,-8.96831131,-14.96941833,-19.08923035,-22.04352875,-9.914754486
"X LM5 Dorsal lip of foramen magnum, midline",-8.189663696,-7.222021484,-8.100178528,-8.291507721,-9.153520966,-7.665865326,-8.518354034,-7.180386353,-2.002371407,-2.588180923,-2.578831482,-2.428940201,-1.107333374,-3.57095108,-3.237916183,-2.852262878,14.05010223,12.433078,-3.02543335,-2.237894821,-3.452388382,-2.606903839,-3.278635788,-5.683186722,13.57691498,-7.535962677,8.997458649,6.023412323,9.208304596,8.113500977,6.843707275,-2.131057549,-6.24361496,8.341146088,7.842662048,-8.16301651,-7.672505951,-5.784846115,10.33570251,-5.078726959,-7.12996521,-7.725964355,-6.571466064,-6.517245483,-9.462182617,-9.123705292,9.360022736,-8.395681,6.792749023,-6.554330444,-9.277246857,17.44595795,-9.317589569,-10.30320358,-7.464550018,-3.827402878,7.50253067,8.163388824,-8.403155518,9.457687378,6.244638443,8.6798172,7.691558838,7.623223877,-5.474789429,-7.824762726,12.51180725,-13.28393402,7.457817841,9.806931305,7.757086182,8.148961639,6.804798889,-7.0466362,-5.777919769,-6.199611664,-3.36788559,-7.303978729,-6.938037109,8.642477417,-9.195619965,-3.133390045,-6.700636292,-6.731032562,8.12773819,8.81778717,8.542035675,8.666172791,-3.561112976,9.071367645,-2.499484253,-7.650795746,-8.208769989,-7.963289642,-8.377230072,8.292214203,-2.679892921,-9.195952606,7.048010254,7.615576935,-7.31608963,8.149359131,10.05749359,-7.782228851,-9.394739532,7.174435425,8.607891846,8.585999298,-3.930528259,9.862199402,-5.077236938,-7.674262238,-7.885714722,-7.351624298,-7.290232849,-8.977392578,-9.366729736,-13.58612213,11.12403641,8.289795685,12.29980392,12.48833847,11.51695862,12.21522217,12.50615845,13.35719147,10.73863449,-13.70013885,11.57061005,8.567682648,-5.146915436,-4.178557968,7.660650635,-9.570110321,-20.04384003,-4.593748856,-17.69627991,12.14762039,12.59445496,-12.4647522,10.37119293,10.95750275,11.51290283,13.41003265,4.136561203,11.32693634,13.83609772,13.40469055,12.45585098,11.14947586,12.95442657,-15.22021027,-12.99963837,12.34642792,12.28568878,-4.081346893,-15.07433929,12.17573547,10.6212616,11.7009758,11.22348022,10.92453766,-6.824449921,-7.65663681,-9.110803223,-16.72057037,13.29300385,14.15970001,7.675352478,10.68318024,-7.0808815,-8.248595428,7.307763672,-9.725161743,-0.090392786,-8.146907806,9.317481995
"Y LM5 Dorsal lip of foramen magnum, midline",-8.368761444,-8.16158905,-5.297394562,-7.023101044,-7.319113922,-8.439836884,-7.67818985,-8.480976868,-0.570385218,-0.192894876,-2.184618378,-4.619154358,0.556615639,-5.203939438,-4.757073212,0.415694857,-13.72234192,-7.256357574,-1.023867798,-1.901678658,-0.480648613,-5.189738846,-5.866186523,-6.100379562,-7.623109436,-9.351649475,-16.07498169,-15.96107178,-16.60764771,-17.19890137,-17.10647583,-19.07879181,-2.910565376,-16.54640961,-15.99831696,-8.489745331,-8.262702942,-18.48971252,-11.00192947,-19.92862549,-9.393273163,-10.20393677,-7.241194916,-7.856359863,-8.175046539,-7.789835358,-16.76578369,-8.867414856,-16.91084137,-8.781685638,-8.119736481,-17.49812164,-11.50494308,-8.409089661,-7.841105652,-18.35353394,-17.06582794,-16.21306,-7.413973999,-15.84029388,-16.09673615,-15.683992,-16.56282959,-16.11929932,-6.901662445,-7.795343781,-11.87604294,-10.88877945,-16.04419556,-16.52245026,-16.48370819,-16.7588913,-15.97278442,-9.159431458,-18.40841675,-17.6620163,-19.1343399,-7.705646515,-6.67184906,-17.34151611,-8.096933746,-19.04167023,-8.17223587,-9.33768158,-15.85037689,-17.53778381,-15.97580719,-15.9157486,-18.61384583,-17.07837219,-19.30984955,-7.864759064,-8.36925354,-7.377976227,-6.267504501,-16.52486572,-18.34031525,-7.975775909,-15.38035431,-17.07223053,-9.467397308,-16.35658264,-15.70715942,-18.35266113,-8.92514801,-14.74832764,-16.10574493,-15.36414337,-19.22610626,-16.03113708,-18.48356171,-7.819358826,-7.438382721,-7.731504059,-7.400179291,-7.48955307,-6.222237778,-9.126076508,-7.51228714,-7.558940887,-13.36483459,-14.16150055,-14.04763794,-14.62887573,-8.068508911,-14.77439423,-7.267258453,-8.24358139,-7.504124451,-15.46260986,-3.722919846,-19.60557098,-16.4859375,-9.386585999,-12.84903259,-26.10626526,-8.071746063,-7.570889282,-14.05437622,-10.3837471,-8.641145325,-8.275231934,-13.74734192,-15.0510437,-16.66624756,-5.739125061,-13.1385498,-13.81337585,-14.90561829,-14.70100403,-15.43194885,-9.857782745,-9.146622467,-14.46709747,-13.29499512,-4.519953156,-10.69750671,-8.017031097,-7.602449036,-14.00578766,-13.5124176,-14.84946594,-8.128947449,-7.986686707,-7.335264587,-8.115468597,-11.42540054,-13.83863068,-16.61471405,-8.884320068,-9.768756866,-9.13859024,-16.33512421,-4.069722748,-1.955492973,-7.549427032,-16.35594025
"Z LM5 Dorsal lip of foramen magnum, midline",-19.15072327,-21.05423584,-26.15973206,-19.57895813,-18.92077484,-18.91057281,-20.00036774,-18.89977875,-19.55652771,-20.01980133,-18.28537598,-14.04468536,-20.88383484,-13.54833984,-13.79968414,-15.68408356,-9.237075806,-12.83130493,-18.0640564,-18.25976868,-18.94522858,-13.42546844,-12.13010864,-12.84250183,-13.85832214,-18.14075165,-6.467300415,-7.020888519,-6.226456833,-4.905325699,-5.429369354,-2.897421265,-27.80177307,-6.489065552,-7.066008759,-19.06190186,-19.00338287,-2.502694702,-14.36782837,-1.8874897,-17.34821625,-21.73211365,-20.91895447,-20.04084778,-18.97886353,-18.96966095,-6.53621521,-17.13929443,-5.144665527,-18.49298096,-18.60166626,-5.49568367,-18.39898071,-18.03310394,-24.94067383,-1.5457654,-6.465701294,-7.000735474,-19.1157608,-7.035991669,-5.687504959,-7.317074585,-7.041161346,-6.647454071,-22.79623718,-20.71429291,-11.67547226,-13.09121246,-6.989783478,-6.158932114,-6.203271484,-6.031539917,-7.455764008,-18.34373322,-3.169122314,-3.273274231,-0.762629509,-20.53820801,-21.86585236,-6.513922882,-19.93124084,-1.966504478,-18.11839142,-19.21218872,-6.761851501,-6.008372498,-5.324903107,-6.681865692,-0.566724253,-4.452824783,-0.967523956,-19.22148285,-18.07075958,-22.11828766,-21.48690186,-5.471840286,-0.266650176,-18.58147583,-6.977759552,-6.030955124,-17.83145905,-6.10116272,-7.458862305,-2.717239571,-20.49122162,-7.647802734,-6.169957352,-8.026290131,-0.833340263,-6.560469818,-1.709386253,-18.82981262,-19.0635788,-19.56378937,-19.3235733,-19.41496429,-20.68079529,-12.1421463,-12.2519455,-12.83448029,-8.610208893,-8.178369904,-8.567048645,-7.908603668,-13.4074707,-8.227424622,-12.77428818,-12.53524017,-13.88669128,-7.840735626,-23.9354538,1.885184669,-6.472653961,-17.58350067,-26.97956848,-5.202788544,-12.53593903,-11.22735748,-8.407176208,-15.97616577,-11.11511612,-10.64471436,-8.680036163,-7.282072449,-7.095703125,-12.78686752,-7.873823547,-10.35212402,-7.903810883,-7.807848358,-7.650761414,-11.19369659,-12.44157257,-8.876366425,-8.746009064,-22.74049072,-10.36167221,-12.49322662,-12.71627731,-9.972769165,-9.214161682,-8.386332703,-18.91546021,-20.71056061,-20.34656982,-12.87600861,-12.22422714,-7.360176849,-7.30852356,-10.43462906,-18.42645264,-18.23253021,-6.082800674,-14.85061035,-19.29171753,-20.29696808,-6.29332695
"X LM6 Ventral lip of foramen magnum, midline",-5.758082962,-4.788898468,-5.496760941,-5.281925201,-6.268913269,-5.250022507,-6.326027298,-4.450914764,-2.065759087,-2.691539383,-2.205230713,-2.582450485,-1.614524269,-3.853768158,-3.373637772,-3.312133408,11.93235245,9.607378387,-3.367346954,-2.475394249,-3.463724899,-3.347947311,-3.360399246,-5.734891129,10.89221573,-5.050642776,8.461653137,5.848536301,8.855961609,7.788426208,6.739855194,-2.39133091,-6.194721985,8.073838806,7.522771454,-5.133712387,-5.267250824,-2.691106415,7.161801147,-4.431052017,-4.534402847,-5.522017288,-3.945096207,-3.816802216,-6.789523315,-6.811801147,9.03452301,-5.758917618,6.739086914,-3.508189011,-6.820597076,14.29911346,-7.741040039,-8.23270874,-4.846773148,-3.832555389,7.39943924,8.079346466,-4.910096741,8.956417084,6.750747681,8.412030792,7.456136322,7.544314575,-5.21480751,-4.842200851,9.79772644,-10.23078842,7.407661438,9.228842163,7.57013092,7.850458527,7.068864441,-4.058029175,-5.853337097,-2.806693077,-3.510944748,-4.602536774,-4.546956635,8.288230896,-6.179896927,-3.285599899,-3.934499741,-4.778134155,7.999223328,8.486980438,8.365275574,8.429376221,-3.548946762,8.839240265,-2.944378853,-4.981998062,-5.500753021,-5.829989243,-5.806487656,8.00763092,-3.208170319,-6.188593674,7.018767548,7.319784546,-4.683271408,7.871801758,9.434976196,-4.27098732,-7.210046387,7.000373077,8.237709045,8.127928925,-4.041025925,9.501361847,-2.287865829,-5.10797348,-5.323894119,-4.611452103,-4.708336258,-5.991843414,-6.794163513,-11.01875992,8.034106445,5.262828445,9.881491852,10.72134094,9.582293701,10.38069839,9.941577148,11.38105698,8.006034851,-10.86494827,8.733837128,9.020993805,-2.975999832,-4.096218109,7.389818573,-6.873525238,-16.88144989,-1.275547791,-14.85170898,8.872180176,10.06123581,-7.986456299,7.587384033,8.204389954,9.515473175,11.20796051,1.004700184,8.558361816,12.45039978,11.59043961,10.83730164,9.423113251,11.08743362,-12.65247803,-10.62298431,10.57804031,10.55655899,-1.039059734,-12.6837471,9.083436584,8.216295624,10.34046326,9.657034302,9.213313293,-3.57199173,-5.126777267,-6.640558624,-14.39260406,9.843496704,11.85020676,7.359883881,7.64875946,-4.69618721,-5.770460129,7.288134766,-9.845780945,-0.281340408,-5.777732086,8.749732971
"Y LM6 Ventral lip of foramen magnum, midline",-4.640023041,-4.261074829,-1.7125,-3.88474884,-4.175455093,-4.862230301,-3.820721436,-4.735699463,1.031576633,1.535898018,-0.153794503,-3.192990494,2.094342995,-3.352085114,-2.52814312,1.80922451,-9.378633881,-3.916412735,0.2127316,-0.094600809,1.038460159,-3.538115311,-4.295856476,-4.43342514,-3.83846283,-5.549503708,-10.89327698,-10.64807739,-11.49101181,-11.84940872,-11.89930649,-13.69544067,-0.40493679,-11.30196457,-11.00278778,-4.835845184,-4.566894913,-19.09197998,-11.18889313,-14.88327026,-5.717018127,-6.809981537,-3.662651062,-4.042934036,-4.281919479,-4.542862701,-11.51762238,-5.396149063,-11.58145142,-4.612342072,-4.569091797,-20.9050766,-7.196192169,-4.707601929,-4.440555573,-13.11875458,-11.29731598,-11.00057983,-4.141744995,-10.76376266,-10.79033508,-10.64734497,-11.40016403,-11.00269775,-4.09107666,-3.803576279,-13.0995224,-11.14431,-10.66740494,-11.42280731,-11.33517914,-11.58226089,-10.67784119,-5.213766479,-13.36034241,-18.84372253,-13.74050903,-3.974791718,-4.524268723,-11.77446365,-4.561084366,-13.5329361,-5.048868942,-5.244205093,-10.73670731,-12.14256668,-11.41005402,-10.97240372,-13.81976166,-12.05355911,-13.89257965,-4.347724152,-4.773928833,-3.477430725,-3.064170837,-11.22063675,-13.53711243,-4.090196609,-10.07546005,-11.79988785,-5.603542328,-10.90230331,-10.39152298,-19.80088196,-4.809518433,-9.794632721,-10.97114182,-9.812083435,-13.87343597,-11.13108597,-19.14835205,-4.403279114,-4.26002655,-4.15303688,-4.266679382,-4.057675171,-2.919462013,-5.438799286,-4.310239029,-3.955129242,-8.883070374,-9.615414429,-9.370251465,-10.05729828,-4.029423904,-10.19757996,-3.945118713,-4.809565353,-4.291291809,-15.39231415,-1.492582035,-14.69458313,-11.19389343,-5.101164246,-10.35851364,-21.94499207,-4.488479233,-4.107655334,-9.285706329,-11.62547073,-4.622108459,-4.752546692,-8.971082306,-10.24691925,-12.46899338,-3.022714043,-8.287802124,-9.23841095,-10.14698639,-10.06320267,-10.42150269,-5.931984711,-5.365696335,-9.578411102,-8.776875305,-8.532331848,-6.355947876,-4.333914566,-4.010715866,-9.481674194,-9.202675629,-10.18397446,-4.235161591,-4.409486008,-3.699326706,-4.36831398,-12.53961258,-9.749120331,-11.3639473,-5.459817123,-5.52835083,-5.388019562,-11.41016159,-2.357540894,0.356508851,-4.118371964,-11.11121063
"Z LM6 Ventral lip of foramen magnum, midline",-16.91197968,-18.51105652,-24.41851196,-17.6124115,-17.10566406,-16.97210236,-17.83454437,-17.2351059,-14.8586792,-15.38615112,-13.35378418,-9.095986176,-16.21874084,-8.860116577,-9.292207336,-10.77744904,-8.337857056,-11.07650604,-13.53206024,-13.44739532,-14.46010437,-8.478055573,-7.231207275,-8.082669067,-11.61614227,-16.38080597,-6.431175995,-7.434991455,-6.002813721,-4.492401123,-5.171914291,-2.738047409,-23.20105133,-6.518856812,-6.642918396,-17.12705841,-16.95669098,-6.7283638,-17.89860992,-1.933047485,-15.50361786,-20.30636444,-18.42153625,-17.86480865,-16.90221863,-17.00787964,-6.274559784,-15.50462646,-5.63176384,-16.5574585,-16.58551331,-4.664128876,-20.53905945,-16.05950317,-23.27149811,-1.306306648,-5.731394958,-6.780760956,-16.9797699,-6.829750061,-5.633534241,-7.85123291,-6.871691132,-6.458040619,-18.50500946,-18.47254486,-15.29470062,-17.28135834,-7.041040039,-5.679499054,-6.357447052,-5.925830841,-7.336727142,-16.56958771,-2.636206627,-7.04384079,-0.624075222,-18.09045258,-18.12183228,-6.27268486,-17.58899841,-2.097272491,-16.60403748,-16.95315094,-6.870806885,-5.181910324,-5.520540619,-6.795204163,-0.69032464,-4.313811493,-1.038239288,-17.00648499,-16.42456818,-19.49365692,-19.30806732,-5.158303452,-0.644685125,-16.54259338,-7.591098785,-5.67420311,-16.21660004,-6.471600342,-7.848412323,-6.277845764,-18.14363708,-8.287036133,-6.152285385,-8.228652954,-0.838398457,-6.431547546,-5.96832428,-16.87378998,-17.18027496,-17.74452667,-17.68598022,-17.35440826,-18.74322968,-9.762239075,-9.698679352,-10.39261246,-7.625183868,-7.270788574,-8.050296021,-7.188543701,-10.68747482,-6.724006653,-10.46351852,-10.01652603,-11.85215149,-12.91473083,-20.14208527,1.229940987,-6.366302872,-15.552034,-23.59828033,-5.987831497,-10.33908539,-8.824765778,-7.131557465,-18.58892365,-8.900944519,-8.537415314,-7.899021149,-6.583429718,-6.263978577,-9.362317657,-8.098154449,-9.268735504,-7.058906555,-7.075579071,-6.867942047,-8.711123657,-9.926358032,-7.515497589,-7.981050873,-23.23118896,-8.285106659,-10.74106903,-10.43016663,-8.730995941,-8.312160492,-7.542580414,-16.83348389,-18.23918304,-18.00679779,-10.59492264,-15.77124786,-7.245918274,-7.072273254,-8.098294067,-16.29753265,-15.98747253,-6.152283096,-10.28541031,-14.63856659,-18.30100555,-6.746164703
X LM7 Midline point on the concave transition between the occipital condyle and the basioccipital,-5.117313766,-4.139537811,-4.950892639,-4.709261703,-5.654078674,-4.578909302,-5.803686523,-3.830427551,-2.112054443,-2.821050072,-2.258130264,-2.684715652,-1.73703022,-3.909859467,-3.419126892,-3.376860428,11.60436249,9.017249298,-3.405251312,-2.546986961,-3.469086075,-3.4703125,-3.465605164,-5.801616287,10.07362137,-4.47086792,8.39588623,5.828960037,8.802783203,7.732231903,6.703324127,-2.4076231,-6.217564392,8.060853577,7.483282471,-4.615195084,-4.871706009,-2.847479439,6.603800201,-4.420355988,-3.814417267,-4.798945618,-3.343894196,-3.250172424,-6.289343643,-6.062733078,8.980173492,-5.106886673,6.698207855,-3.053551292,-6.3324646,13.58734436,-7.281439972,-7.648461914,-4.135388947,-3.853448868,7.36812973,8.074588013,-4.49011116,8.881007385,6.672194672,8.38580246,7.450128174,7.44345932,-5.228487396,-4.283761215,9.303224182,-9.747330475,7.370624542,9.111525726,7.516394043,7.828972626,7.079249573,-3.503767014,-5.852537537,-2.924642944,-3.532472992,-3.982624435,-3.862683105,8.26887207,-5.796368027,-3.286096573,-3.181874657,-4.202555847,7.95185318,8.421591187,8.312759399,8.304563904,-3.504850006,8.787905884,-2.923552132,-4.559459305,-5.089883804,-5.373477173,-5.262443161,7.985729218,-3.150310326,-5.679234695,6.992610931,7.307546997,-4.260545349,7.816806793,9.40326004,-4.362902451,-6.584648132,6.950132751,8.159854126,8.07036972,-3.980395889,9.461369324,-2.489248466,-4.588077927,-4.64778862,-3.944662094,-4.012501526,-5.532371521,-6.242121124,-10.62701263,7.583260345,4.797108078,9.536047363,10.20259094,9.145639038,9.848391724,9.208164215,10.80053864,7.420558929,-10.49167709,8.181048584,8.599475098,-2.733790016,-4.090962219,7.345843506,-6.365178299,-16.48850861,-1.333950233,-14.40714111,8.228499603,9.523397064,-7.610368347,7.069342804,7.633811188,9.081170654,11.02881927,0.846773338,7.988892365,11.9974472,11.20947037,10.28900909,8.964824677,10.64898224,-12.234832,-10.14913635,10.20975647,10.30567703,-0.764151812,-12.24173279,8.611907196,7.547405243,10.10491333,9.300440216,8.92390213,-2.943258667,-4.394044113,-5.987795639,-13.79049683,9.397038269,11.542556,7.299945831,7.01761322,-4.340910339,-4.924265671,7.286766815,-9.903708649,-0.342453027,-5.224662781,8.660520172
Y LM7 Midline point on the concave transition between the occipital condyle and the basioccipital,-4.821245956,-4.44728775,-1.851808548,-4.068104553,-4.328916168,-4.992607117,-3.844545746,-4.775163651,0.790637398,0.850445557,-0.687860203,-3.702103424,1.727157211,-3.917425156,-3.019862747,1.285868645,-9.249108887,-4.111003494,-0.165024602,-0.709345675,0.635662317,-3.990554428,-4.722655869,-4.851212692,-4.012752533,-5.601684189,-10.78444519,-10.50044556,-11.26261292,-11.68140564,-11.76439362,-13.59051056,-0.83995285,-11.08822861,-10.93045349,-4.979121399,-4.634054184,-18.64325562,-11.10595398,-14.71876984,-5.838064194,-6.831972504,-3.810121155,-4.10922966,-4.284283447,-4.491125488,-11.30114517,-5.44418869,-11.50634995,-4.693320847,-4.716045761,-20.5181015,-7.169983673,-4.799544144,-4.633601379,-13.02370911,-11.19959335,-10.8612175,-4.278905487,-10.67905731,-10.70407944,-10.48561172,-11.21071777,-10.86846237,-4.506052399,-3.927973557,-13.04399719,-11.13516464,-10.56794891,-11.29754944,-11.16968231,-11.45638275,-10.51604691,-5.282781982,-13.21794281,-18.53401947,-13.61185455,-4.093351746,-4.579631424,-11.61026154,-4.666140366,-13.41200104,-5.385023117,-5.323195267,-10.65039291,-11.9558876,-11.23506393,-10.80497742,-13.69983063,-11.89536972,-13.8488205,-4.495019531,-4.859491348,-3.554762268,-3.197463989,-11.07502899,-13.358284,-4.255328751,-9.966842651,-11.58885498,-5.623902512,-10.85153885,-10.26966705,-19.46640625,-4.942009735,-9.7202034,-10.90321274,-9.746757507,-13.75432434,-10.97514114,-18.78944092,-4.489340973,-4.358274841,-4.306384659,-4.370915222,-4.185522842,-3.03306694,-5.488512039,-4.43338356,-4.077239609,-8.778398895,-9.460337067,-9.313916779,-9.883950043,-4.122708893,-10.10894623,-4.08609581,-4.843226242,-4.516540527,-15.11032257,-1.697915077,-14.62139893,-11.09135056,-5.247106552,-10.49427338,-21.84815826,-4.556797028,-4.283539581,-9.165091705,-11.50772629,-4.748871231,-4.791503525,-8.865461731,-10.20354538,-12.24080658,-3.222634506,-8.269818878,-9.123511505,-10.05943604,-9.934086609,-10.27725525,-6.00451622,-5.424541473,-9.489595795,-8.71392746,-8.570332336,-6.539498138,-4.513921356,-4.281909561,-9.385427856,-9.050556946,-10.07908325,-4.345107269,-4.568389511,-3.786594391,-4.486790466,-12.43378448,-9.742487335,-11.28097687,-5.616963196,-5.589021301,-5.473044968,-11.29733505,-2.733055496,0.04100557,-4.164413834,-11.02199783
